run,seed,accuracy,f1,auc,pre_nearest_opposite_label_distance,pre_silhouette_score,post_nearest_opposite_label_distance,post_silhouette_score
cfc_on_plain_gcn3,7,0.9901380670611439,0.9795918367346939,0.9994677453693848,2.5149305125430255,0.4425418972969055,3.6433416776638294,0.7450135946273804
cfc_on_plain_gcn3_seed17,17,0.9901380670611439,0.9795918367346939,0.9994890355546093,2.5149305125430255,0.4425418972969055,3.8751700946094956,0.7475391030311584
cfc_on_plain_gcn3_seed37,37,0.9901380670611439,0.9795918367346939,0.9994890355546093,2.5149305125430255,0.4425418972969055,3.5864788491345014,0.7518582344055176
